time,open,high,low,close
2026-01-01T21:09:00.000Z,164.312,164.319,164.235,164.258
2026-01-01T21:10:00.000Z,164.258,164.259,164.189,164.196
2026-01-01T21:11:00.000Z,164.196,164.213,164.141,164.141
2026-01-01T21:12:00.000Z,164.141,164.166,164.081,164.097
2026-01-01T21:13:00.000Z,164.097,164.120,164.045,164.049
2026-01-01T21:14:00.000Z,164.049,164.069,163.962,163.987
2026-01-01T21:15:00.000Z,163.987,163.995,163.915,163.925
2026-01-01T21:16:00.000Z,163.925,163.942,163.867,163.867
2026-01-01T21:17:00.000Z,163.867,163.880,163.799,163.807
2026-01-01T21:18:00.000Z,163.807,163.828,163.751,163.752
2026-01-01T21:19:00.000Z,163.752,163.776,163.687,163.704
2026-01-01T21:20:00.000Z,163.704,163.713,163.633,163.656
2026-01-01T21:21:00.000Z,163.656,163.670,163.595,163.604
2026-01-01T21:22:00.000Z,163.604,163.608,163.541,163.560
2026-01-01T21:23:00.000Z,163.560,163.574,163.493,163.513
2026-01-01T21:24:00.000Z,163.513,163.523,163.464,163.470
2026-01-01T21:25:00.000Z,163.470,163.489,163.427,163.428
2026-01-01T21:26:00.000Z,163.428,163.429,163.356,163.375
2026-01-01T21:27:00.000Z,163.375,163.386,163.310,163.316
2026-01-01T21:28:00.000Z,163.316,163.316,163.269,163.275
2026-01-01T21:29:00.000Z,163.275,163.292,163.212,163.217
2026-01-01T21:30:00.000Z,163.217,163.227,163.159,163.161
2026-01-01T21:31:00.000Z,163.161,163.177,163.101,163.116
2026-01-01T21:32:00.000Z,163.116,163.124,163.040,163.061
2026-01-01T21:33:00.000Z,163.061,163.078,163.000,163.000
2026-01-01T21:34:00.000Z,163.000,163.017,162.931,162.946
2026-01-01T21:35:00.000Z,162.946,162.951,162.888,162.903
2026-01-01T21:36:00.000Z,162.903,162.911,162.855,162.862
2026-01-01T21:37:00.000Z,162.862,162.867,162.812,162.817
2026-01-01T21:38:00.000Z,162.817,162.826,162.744,162.762
2026-01-01T21:39:00.000Z,162.762,162.765,162.693,162.709
2026-01-01T21:40:00.000Z,162.709,162.721,162.649,162.662
2026-01-01T21:41:00.000Z,162.662,162.685,162.603,162.623
2026-01-01T21:42:00.000Z,162.623,162.637,162.577,162.587
2026-01-01T21:43:00.000Z,162.587,162.598,162.531,162.540
2026-01-01T21:44:00.000Z,162.540,162.554,162.477,162.487
2026-01-01T21:45:00.000Z,162.487,162.507,162.444,162.446
2026-01-01T21:46:00.000Z,162.446,162.455,162.368,162.393
2026-01-01T21:47:00.000Z,162.393,162.400,162.338,162.351
2026-01-01T21:48:00.000Z,162.351,162.364,162.292,162.294
2026-01-01T21:49:00.000Z,162.294,162.309,162.242,162.252
2026-01-01T21:50:00.000Z,162.252,162.275,162.212,162.219
2026-01-01T21:51:00.000Z,162.219,162.224,162.153,162.173
2026-01-01T21:52:00.000Z,162.173,162.182,162.113,162.134
2026-01-01T21:53:00.000Z,162.134,162.158,162.068,162.082
2026-01-01T21:54:00.000Z,162.082,162.087,162.023,162.037
2026-01-01T21:55:00.000Z,162.037,162.056,161.990,162.003
2026-01-01T21:56:00.000Z,162.003,162.008,161.941,161.956
2026-01-01T21:57:00.000Z,161.956,161.972,161.890,161.906
2026-01-01T21:58:00.000Z,161.906,161.931,161.857,161.863
2026-01-01T21:59:00.000Z,161.863,161.886,161.826,161.829
2026-01-01T22:00:00.000Z,161.829,161.850,161.779,161.795
2026-01-01T22:01:00.000Z,161.795,161.819,161.749,161.757
2026-01-01T22:02:00.000Z,161.757,161.757,161.717,161.720
2026-01-01T22:03:00.000Z,161.720,161.744,161.653,161.673
2026-01-01T22:04:00.000Z,161.673,161.685,161.622,161.637
2026-01-01T22:05:00.000Z,161.637,161.657,161.577,161.586
2026-01-01T22:06:00.000Z,161.586,161.602,161.526,161.541
2026-01-01T22:07:00.000Z,161.541,161.549,161.481,161.497
2026-01-01T22:08:00.000Z,161.497,161.516,161.461,161.467
2026-01-01T22:09:00.000Z,161.467,161.470,161.413,161.428
2026-01-01T22:10:00.000Z,161.428,161.447,161.385,161.391
2026-01-01T22:11:00.000Z,161.391,161.415,161.337,161.358
2026-01-01T22:12:00.000Z,161.358,161.364,161.310,161.317
2026-01-01T22:13:00.000Z,161.317,161.339,161.271,161.283
2026-01-01T22:14:00.000Z,161.283,161.285,161.236,161.244
2026-01-01T22:15:00.000Z,161.244,161.265,161.195,161.198
2026-01-01T22:16:00.000Z,161.198,161.202,161.139,161.161
2026-01-01T22:17:00.000Z,161.161,161.183,161.115,161.118
2026-01-01T22:18:00.000Z,161.118,161.120,161.081,161.083
2026-01-01T22:19:00.000Z,161.083,161.106,161.033,161.040
2026-01-01T22:20:00.000Z,161.040,161.051,161.001,161.008
2026-01-01T22:21:00.000Z,161.008,161.016,160.962,160.986
2026-01-01T22:22:00.000Z,160.986,160.991,160.928,160.953
2026-01-01T22:23:00.000Z,160.953,160.968,160.922,160.925
2026-01-01T22:24:00.000Z,160.925,160.937,160.879,160.889
2026-01-01T22:25:00.000Z,160.889,160.899,160.844,160.867
2026-01-01T22:26:00.000Z,160.867,160.872,160.840,160.847
2026-01-01T22:27:00.000Z,160.847,160.858,160.797,160.821
2026-01-01T22:28:00.000Z,160.821,160.843,160.798,160.803
2026-01-01T22:29:00.000Z,160.803,160.807,160.779,160.783
2026-01-01T22:30:00.000Z,160.783,160.805,160.742,160.751
2026-01-01T22:31:00.000Z,160.751,160.763,160.702,160.726
2026-01-01T22:32:00.000Z,160.726,160.727,160.699,160.703
2026-01-01T22:33:00.000Z,160.703,160.723,160.676,160.678
2026-01-01T22:34:00.000Z,160.678,160.691,160.640,160.658
2026-01-01T22:35:00.000Z,160.658,160.675,160.597,160.622
2026-01-01T22:36:00.000Z,160.622,160.643,160.588,160.599
2026-01-01T22:37:00.000Z,160.599,160.621,160.573,160.584
2026-01-01T22:38:00.000Z,160.584,160.608,160.534,160.550
2026-01-01T22:39:00.000Z,160.550,160.562,160.519,160.528
2026-01-01T22:40:00.000Z,160.528,160.544,160.476,160.501
2026-01-01T22:41:00.000Z,160.501,160.516,160.476,160.479
2026-01-01T22:42:00.000Z,160.479,160.489,160.430,160.447
2026-01-01T22:43:00.000Z,160.447,160.465,160.389,160.412
2026-01-01T22:44:00.000Z,160.412,160.416,160.363,160.380
2026-01-01T22:45:00.000Z,160.380,160.384,160.332,160.345
2026-01-01T22:46:00.000Z,160.345,160.367,160.315,160.322
2026-01-01T22:47:00.000Z,160.322,160.340,160.306,160.307
2026-01-01T22:48:00.000Z,160.307,160.325,160.272,160.278
2026-01-01T22:49:00.000Z,160.278,160.288,160.254,160.264
2026-01-01T22:50:00.000Z,160.264,160.269,160.244,160.251
2026-01-01T22:51:00.000Z,160.251,160.270,160.201,160.219
2026-01-01T22:52:00.000Z,160.219,160.240,160.162,160.186
2026-01-01T22:53:00.000Z,160.186,160.200,160.145,160.161
2026-01-01T22:54:00.000Z,160.161,160.176,160.120,160.143
2026-01-01T22:55:00.000Z,160.143,160.146,160.098,160.116
2026-01-01T22:56:00.000Z,160.116,160.125,160.080,160.087
2026-01-01T22:57:00.000Z,160.087,160.105,160.069,160.070
2026-01-01T22:58:00.000Z,160.070,160.071,160.044,160.053
2026-01-01T22:59:00.000Z,160.053,160.071,159.997,160.020
2026-01-01T23:00:00.000Z,160.020,160.027,159.984,159.988
2026-01-01T23:01:00.000Z,159.988,160.001,159.976,159.978
2026-01-01T23:02:00.000Z,159.978,159.986,159.937,159.959
2026-01-01T23:03:00.000Z,159.959,159.973,159.916,159.935
2026-01-01T23:04:00.000Z,159.935,159.954,159.896,159.904
2026-01-01T23:05:00.000Z,159.904,159.906,159.883,159.883
2026-01-01T23:06:00.000Z,159.883,159.906,159.840,159.865
2026-01-01T23:07:00.000Z,159.865,159.883,159.840,159.851
2026-01-01T23:08:00.000Z,159.851,159.869,159.836,159.836
2026-01-01T23:09:00.000Z,159.836,159.840,159.808,159.819
2026-01-01T23:10:00.000Z,159.819,159.819,159.798,159.804
2026-01-01T23:11:00.000Z,159.804,159.818,159.776,159.786
2026-01-01T23:12:00.000Z,159.786,159.793,159.768,159.769
2026-01-01T23:13:00.000Z,159.769,159.781,159.737,159.738
2026-01-01T23:14:00.000Z,159.738,159.745,159.708,159.718
2026-01-01T23:15:00.000Z,159.718,159.719,159.688,159.708
2026-01-01T23:16:00.000Z,159.708,159.725,159.666,159.689
2026-01-01T23:17:00.000Z,159.689,159.691,159.654,159.669
2026-01-01T23:18:00.000Z,159.669,159.672,159.625,159.637
2026-01-01T23:19:00.000Z,159.637,159.655,159.599,159.610
2026-01-01T23:20:00.000Z,159.610,159.612,159.563,159.581
2026-01-01T23:21:00.000Z,159.581,159.582,159.556,159.570
2026-01-01T23:22:00.000Z,159.570,159.573,159.550,159.550
2026-01-01T23:23:00.000Z,159.550,159.567,159.510,159.522
2026-01-01T23:24:00.000Z,159.522,159.547,159.485,159.508
2026-01-01T23:25:00.000Z,159.508,159.532,159.456,159.481
2026-01-01T23:26:00.000Z,159.481,159.484,159.432,159.456
2026-01-01T23:27:00.000Z,159.456,159.460,159.422,159.434
2026-01-01T23:28:00.000Z,159.434,159.437,159.402,159.417
2026-01-01T23:29:00.000Z,159.417,159.420,159.373,159.393
2026-01-01T23:30:00.000Z,159.393,159.412,159.353,159.365
2026-01-01T23:31:00.000Z,159.365,159.376,159.310,159.332
2026-01-01T23:32:00.000Z,159.332,159.338,159.304,159.306
2026-01-01T23:33:00.000Z,159.306,159.319,159.265,159.276
2026-01-01T23:34:00.000Z,159.276,159.277,159.230,159.241
2026-01-01T23:35:00.000Z,159.241,159.265,159.196,159.214
2026-01-01T23:36:00.000Z,159.214,159.234,159.200,159.201
2026-01-01T23:37:00.000Z,159.201,159.223,159.165,159.181
2026-01-01T23:38:00.000Z,159.181,159.199,159.148,159.168
2026-01-01T23:39:00.000Z,159.168,159.172,159.142,159.153
2026-01-01T23:40:00.000Z,159.153,159.169,159.112,159.133
2026-01-01T23:41:00.000Z,159.133,159.140,159.100,159.120
2026-01-01T23:42:00.000Z,159.120,159.121,159.081,159.087
2026-01-01T23:43:00.000Z,159.087,159.091,159.040,159.064
2026-01-01T23:44:00.000Z,159.064,159.086,159.042,159.047
2026-01-01T23:45:00.000Z,159.047,159.051,159.014,159.015
2026-01-01T23:46:00.000Z,159.015,159.039,158.984,158.989
2026-01-01T23:47:00.000Z,158.989,158.998,158.940,158.955
2026-01-01T23:48:00.000Z,158.955,158.966,158.926,158.929
2026-01-01T23:49:00.000Z,158.929,158.950,158.879,158.897
2026-01-01T23:50:00.000Z,158.897,158.911,158.854,158.863
2026-01-01T23:51:00.000Z,158.863,158.875,158.822,158.847
2026-01-01T23:52:00.000Z,158.847,158.852,158.796,158.817
2026-01-01T23:53:00.000Z,158.817,158.838,158.780,158.799
2026-01-01T23:54:00.000Z,158.799,158.801,158.763,158.763
2026-01-01T23:55:00.000Z,158.763,158.773,158.730,158.734
2026-01-01T23:56:00.000Z,158.734,158.753,158.675,158.699
2026-01-01T23:57:00.000Z,158.699,158.713,158.645,158.666
2026-01-01T23:58:00.000Z,158.666,158.689,158.613,158.631
2026-01-01T23:59:00.000Z,158.631,158.632,158.589,158.596
2026-01-02T00:00:00.000Z,158.596,158.606,158.571,158.581
2026-01-02T00:01:00.000Z,158.581,158.603,158.552,158.561
2026-01-02T00:02:00.000Z,158.561,158.564,158.519,158.538
2026-01-02T00:03:00.000Z,158.538,158.542,158.486,158.501
2026-01-02T00:04:00.000Z,158.501,158.509,158.464,158.479
2026-01-02T00:05:00.000Z,158.479,158.494,158.437,158.450
2026-01-02T00:06:00.000Z,158.450,158.458,158.431,158.433
2026-01-02T00:07:00.000Z,158.433,158.434,158.398,158.400
2026-01-02T00:08:00.000Z,158.400,158.409,158.356,158.363
2026-01-02T00:09:00.000Z,158.363,158.384,158.322,158.343
2026-01-02T00:10:00.000Z,158.343,158.361,158.290,158.311
2026-01-02T00:11:00.000Z,158.311,158.315,158.280,158.290
2026-01-02T00:12:00.000Z,158.290,158.299,158.244,158.262
2026-01-02T00:13:00.000Z,158.262,158.270,158.219,158.224
2026-01-02T00:14:00.000Z,158.224,158.242,158.200,158.200
2026-01-02T00:15:00.000Z,158.200,158.215,158.163,158.173
2026-01-02T00:16:00.000Z,158.173,158.190,158.137,158.142
2026-01-02T00:17:00.000Z,158.142,158.151,158.085,158.105
2026-01-02T00:18:00.000Z,158.105,158.111,158.076,158.086
2026-01-02T00:19:00.000Z,158.086,158.093,158.066,158.068
2026-01-02T00:20:00.000Z,158.068,158.090,158.027,158.048
2026-01-02T00:21:00.000Z,158.048,158.071,157.997,158.019
2026-01-02T00:22:00.000Z,158.019,158.031,157.966,157.984
2026-01-02T00:23:00.000Z,157.984,157.986,157.952,157.959
2026-01-02T00:24:00.000Z,157.959,157.970,157.917,157.942
2026-01-02T00:25:00.000Z,157.942,157.960,157.907,157.919
2026-01-02T00:26:00.000Z,157.919,157.933,157.867,157.881
2026-01-02T00:27:00.000Z,157.881,157.891,157.836,157.843
2026-01-02T00:28:00.000Z,157.843,157.849,157.801,157.823
2026-01-02T00:29:00.000Z,157.823,157.824,157.792,157.794
2026-01-02T00:30:00.000Z,157.794,157.797,157.756,157.762
2026-01-02T00:31:00.000Z,157.762,157.776,157.741,157.741
2026-01-02T00:32:00.000Z,157.741,157.754,157.708,157.715
2026-01-02T00:33:00.000Z,157.715,157.736,157.666,157.685
2026-01-02T00:34:00.000Z,157.685,157.685,157.638,157.651
2026-01-02T00:35:00.000Z,157.651,157.660,157.599,157.615
2026-01-02T00:36:00.000Z,157.615,157.617,157.562,157.578
2026-01-02T00:37:00.000Z,157.578,157.580,157.555,157.555
2026-01-02T00:38:00.000Z,157.555,157.579,157.510,157.521
2026-01-02T00:39:00.000Z,157.521,157.523,157.468,157.485
2026-01-02T00:40:00.000Z,157.485,157.500,157.438,157.451
2026-01-02T00:41:00.000Z,157.451,157.458,157.418,157.432
2026-01-02T00:42:00.000Z,157.432,157.444,157.382,157.401
2026-01-02T00:43:00.000Z,157.401,157.414,157.345,157.370
2026-01-02T00:44:00.000Z,157.370,157.390,157.346,157.356
2026-01-02T00:45:00.000Z,157.356,157.378,157.321,157.335
2026-01-02T00:46:00.000Z,157.335,157.354,157.292,157.311
2026-01-02T00:47:00.000Z,157.311,157.329,157.286,157.294
2026-01-02T00:48:00.000Z,157.294,157.315,157.242,157.259
2026-01-02T00:49:00.000Z,157.259,157.273,157.225,157.240
2026-01-02T00:50:00.000Z,157.240,157.248,157.208,157.211
2026-01-02T00:51:00.000Z,157.211,157.223,157.173,157.178
2026-01-02T00:52:00.000Z,157.178,157.202,157.148,157.158
2026-01-02T00:53:00.000Z,157.158,157.175,157.124,157.126
2026-01-02T00:54:00.000Z,157.126,157.140,157.095,157.118
2026-01-02T00:55:00.000Z,157.118,157.138,157.084,157.097
2026-01-02T00:56:00.000Z,157.097,157.111,157.084,157.087
2026-01-02T00:57:00.000Z,157.087,157.105,157.060,157.066
2026-01-02T00:58:00.000Z,157.066,157.066,157.033,157.047
2026-01-02T00:59:00.000Z,157.047,157.071,157.017,157.024
2026-01-02T01:00:00.000Z,157.024,157.026,156.998,157.009
2026-01-02T01:01:00.000Z,157.009,157.011,156.961,156.983
2026-01-02T01:02:00.000Z,156.983,156.984,156.959,156.978
2026-01-02T01:03:00.000Z,156.978,156.980,156.939,156.953
2026-01-02T01:04:00.000Z,156.953,156.953,156.920,156.935
2026-01-02T01:05:00.000Z,156.935,156.949,156.902,156.916
2026-01-02T01:06:00.000Z,156.916,156.926,156.903,156.914
2026-01-02T01:07:00.000Z,156.914,156.934,156.904,156.911
2026-01-02T01:08:00.000Z,156.911,156.915,156.880,156.892
2026-01-02T01:09:00.000Z,156.892,156.896,156.865,156.883
2026-01-02T01:10:00.000Z,156.883,156.892,156.861,156.878
2026-01-02T01:11:00.000Z,156.878,156.889,156.853,156.858
2026-01-02T01:12:00.000Z,156.858,156.871,156.837,156.846
2026-01-02T01:13:00.000Z,156.846,156.847,156.832,156.832
2026-01-02T01:14:00.000Z,156.832,156.857,156.820,156.827
2026-01-02T01:15:00.000Z,156.827,156.837,156.821,156.830
2026-01-02T01:16:00.000Z,156.830,156.841,156.808,156.832
2026-01-02T01:17:00.000Z,156.832,156.841,156.823,156.825
2026-01-02T01:18:00.000Z,156.825,156.835,156.815,156.826
2026-01-02T01:19:00.000Z,156.826,156.831,156.811,156.828
2026-01-02T01:20:00.000Z,156.828,156.837,156.807,156.827
2026-01-02T01:21:00.000Z,156.827,156.847,156.789,156.813
2026-01-02T01:22:00.000Z,156.813,156.827,156.786,156.810
2026-01-02T01:23:00.000Z,156.810,156.828,156.807,156.811
2026-01-02T01:24:00.000Z,156.811,156.825,156.801,156.814
2026-01-02T01:25:00.000Z,156.814,156.827,156.791,156.803
2026-01-02T01:26:00.000Z,156.803,156.828,156.791,156.802
2026-01-02T01:27:00.000Z,156.802,156.818,156.784,156.790
2026-01-02T01:28:00.000Z,156.790,156.807,156.767,156.789
2026-01-02T01:29:00.000Z,156.789,156.819,156.769,156.798
2026-01-02T01:30:00.000Z,156.798,156.825,156.798,156.810
2026-01-02T01:31:00.000Z,156.810,156.840,156.798,156.818
2026-01-02T01:32:00.000Z,156.818,156.823,156.794,156.815
2026-01-02T01:33:00.000Z,156.815,156.820,156.814,156.815
2026-01-02T01:34:00.000Z,156.815,156.835,156.791,156.826
2026-01-02T01:35:00.000Z,156.826,156.855,156.807,156.843
2026-01-02T01:36:00.000Z,156.843,156.844,156.820,156.842
2026-01-02T01:37:00.000Z,156.842,156.860,156.823,156.845
2026-01-02T01:38:00.000Z,156.845,156.878,156.844,156.859
2026-01-02T01:39:00.000Z,156.859,156.873,156.838,156.866
2026-01-02T01:40:00.000Z,156.866,156.883,156.841,156.879
2026-01-02T01:41:00.000Z,156.879,156.897,156.860,156.883
2026-01-02T01:42:00.000Z,156.883,156.908,156.879,156.887
2026-01-02T01:43:00.000Z,156.887,156.928,156.882,156.906
2026-01-02T01:44:00.000Z,156.906,156.930,156.890,156.913
2026-01-02T01:45:00.000Z,156.913,156.926,156.892,156.917
2026-01-02T01:46:00.000Z,156.917,156.928,156.912,156.926
2026-01-02T01:47:00.000Z,156.926,156.953,156.919,156.940
2026-01-02T01:48:00.000Z,156.940,156.981,156.920,156.960
2026-01-02T01:49:00.000Z,156.960,156.987,156.938,156.970
2026-01-02T01:50:00.000Z,156.970,156.994,156.952,156.992
2026-01-02T01:51:00.000Z,156.992,157.028,156.981,157.005
2026-01-02T01:52:00.000Z,157.005,157.042,156.995,157.035
2026-01-02T01:53:00.000Z,157.035,157.072,157.016,157.050
2026-01-02T01:54:00.000Z,157.050,157.086,157.031,157.075
2026-01-02T01:55:00.000Z,157.075,157.114,157.058,157.101
2026-01-02T01:56:00.000Z,157.101,157.139,157.096,157.131
2026-01-02T01:57:00.000Z,157.131,157.182,157.124,157.161
2026-01-02T01:58:00.000Z,157.161,157.215,157.143,157.192
2026-01-02T01:59:00.000Z,157.192,157.246,157.174,157.226
2026-01-02T02:00:00.000Z,157.226,157.287,157.208,157.262
2026-01-02T02:01:00.000Z,157.262,157.311,157.239,157.288
2026-01-02T02:02:00.000Z,157.288,157.321,157.286,157.311
2026-01-02T02:03:00.000Z,157.311,157.356,157.289,157.343
2026-01-02T02:04:00.000Z,157.343,157.388,157.338,157.374
2026-01-02T02:05:00.000Z,157.374,157.393,157.356,157.392
2026-01-02T02:06:00.000Z,157.392,157.433,157.375,157.409
2026-01-02T02:07:00.000Z,157.409,157.445,157.399,157.443
2026-01-02T02:08:00.000Z,157.443,157.499,157.431,157.477
2026-01-02T02:09:00.000Z,157.477,157.531,157.457,157.514
2026-01-02T02:10:00.000Z,157.514,157.546,157.491,157.546
2026-01-02T02:11:00.000Z,157.546,157.593,157.539,157.571
2026-01-02T02:12:00.000Z,157.571,157.636,157.567,157.614
2026-01-02T02:13:00.000Z,157.614,157.682,157.607,157.658
2026-01-02T02:14:00.000Z,157.658,157.690,157.652,157.687
2026-01-02T02:15:00.000Z,157.687,157.724,157.681,157.718
2026-01-02T02:16:00.000Z,157.718,157.762,157.700,157.745
2026-01-02T02:17:00.000Z,157.745,157.785,157.731,157.779
2026-01-02T02:18:00.000Z,157.779,157.829,157.761,157.806
2026-01-02T02:19:00.000Z,157.806,157.854,157.796,157.835
2026-01-02T02:20:00.000Z,157.835,157.882,157.826,157.879
2026-01-02T02:21:00.000Z,157.879,157.930,157.868,157.927
2026-01-02T02:22:00.000Z,157.927,157.972,157.909,157.962
2026-01-02T02:23:00.000Z,157.962,158.013,157.947,158.006
2026-01-02T02:24:00.000Z,158.006,158.046,158.001,158.038
2026-01-02T02:25:00.000Z,158.038,158.085,158.014,158.085
2026-01-02T02:26:00.000Z,158.085,158.124,158.080,158.119
2026-01-02T02:27:00.000Z,158.119,158.176,158.112,158.163
2026-01-02T02:28:00.000Z,158.163,158.231,158.140,158.210
2026-01-02T02:29:00.000Z,158.210,158.274,158.195,158.253
2026-01-02T02:30:00.000Z,158.253,158.312,158.233,158.296
2026-01-02T02:31:00.000Z,158.296,158.352,158.284,158.334
2026-01-02T02:32:00.000Z,158.334,158.378,158.315,158.364
2026-01-02T02:33:00.000Z,158.364,158.403,158.353,158.395
2026-01-02T02:34:00.000Z,158.395,158.467,158.372,158.444
2026-01-02T02:35:00.000Z,158.444,158.494,158.432,158.478
2026-01-02T02:36:00.000Z,158.478,158.525,158.475,158.507
2026-01-02T02:37:00.000Z,158.507,158.567,158.493,158.551
2026-01-02T02:38:00.000Z,158.551,158.606,158.534,158.599
2026-01-02T02:39:00.000Z,158.599,158.636,158.574,158.630
2026-01-02T02:40:00.000Z,158.630,158.686,158.629,158.671
2026-01-02T02:41:00.000Z,158.671,158.716,158.662,158.701
2026-01-02T02:42:00.000Z,158.701,158.747,158.689,158.746
2026-01-02T02:43:00.000Z,158.746,158.822,158.741,158.799
2026-01-02T02:44:00.000Z,158.799,158.847,158.776,158.834
2026-01-02T02:45:00.000Z,158.834,158.896,158.814,158.881
2026-01-02T02:46:00.000Z,158.881,158.929,158.856,158.925
2026-01-02T02:47:00.000Z,158.925,158.995,158.920,158.979
2026-01-02T02:48:00.000Z,158.979,159.039,158.958,159.025
2026-01-02T02:49:00.000Z,159.025,159.077,159.016,159.065
2026-01-02T02:50:00.000Z,159.065,159.130,159.059,159.107
2026-01-02T02:51:00.000Z,159.107,159.174,159.096,159.149
2026-01-02T02:52:00.000Z,159.149,159.204,159.124,159.198
2026-01-02T02:53:00.000Z,159.198,159.265,159.174,159.248
2026-01-02T02:54:00.000Z,159.248,159.303,159.226,159.299
2026-01-02T02:55:00.000Z,159.299,159.346,159.289,159.331
2026-01-02T02:56:00.000Z,159.331,159.388,159.324,159.375
2026-01-02T02:57:00.000Z,159.375,159.411,159.352,159.405
2026-01-02T02:58:00.000Z,159.405,159.470,159.393,159.456
2026-01-02T02:59:00.000Z,159.456,159.494,159.432,159.489
2026-01-02T03:00:00.000Z,159.489,159.546,159.485,159.526
2026-01-02T03:01:00.000Z,159.526,159.569,159.504,159.557
2026-01-02T03:02:00.000Z,159.557,159.611,159.540,159.589
2026-01-02T03:03:00.000Z,159.589,159.633,159.578,159.631
2026-01-02T03:04:00.000Z,159.631,159.692,159.621,159.680
2026-01-02T03:05:00.000Z,159.680,159.752,159.666,159.730
2026-01-02T03:06:00.000Z,159.730,159.794,159.720,159.783
2026-01-02T03:07:00.000Z,159.783,159.829,159.761,159.814
2026-01-02T03:08:00.000Z,159.814,159.857,159.803,159.854
2026-01-02T03:09:00.000Z,159.854,159.908,159.836,159.883
2026-01-02T03:10:00.000Z,159.883,159.922,159.868,159.920
2026-01-02T03:11:00.000Z,159.920,159.973,159.908,159.956
2026-01-02T03:12:00.000Z,159.956,160.002,159.951,159.994
2026-01-02T03:13:00.000Z,159.994,160.053,159.982,160.046
2026-01-02T03:14:00.000Z,160.046,160.092,160.044,160.079
2026-01-02T03:15:00.000Z,160.079,160.117,160.064,160.117
2026-01-02T03:16:00.000Z,160.117,160.176,160.112,160.162
2026-01-02T03:17:00.000Z,160.162,160.224,160.141,160.204
2026-01-02T03:18:00.000Z,160.204,160.248,160.202,160.236
2026-01-02T03:19:00.000Z,160.236,160.303,160.213,160.288
2026-01-02T03:20:00.000Z,160.288,160.337,160.274,160.322
2026-01-02T03:21:00.000Z,160.322,160.378,160.299,160.362
2026-01-02T03:22:00.000Z,160.362,160.430,160.351,160.406
2026-01-02T03:23:00.000Z,160.406,160.447,160.390,160.432
2026-01-02T03:24:00.000Z,160.432,160.478,160.428,160.473
2026-01-02T03:25:00.000Z,160.473,160.511,160.456,160.502
2026-01-02T03:26:00.000Z,160.502,160.573,160.490,160.551
2026-01-02T03:27:00.000Z,160.551,160.604,160.529,160.589
2026-01-02T03:28:00.000Z,160.589,160.640,160.566,160.631
2026-01-02T03:29:00.000Z,160.631,160.680,160.618,160.667
2026-01-02T03:30:00.000Z,160.667,160.718,160.660,160.706
2026-01-02T03:31:00.000Z,160.706,160.766,160.683,160.746
2026-01-02T03:32:00.000Z,160.746,160.788,160.727,160.778
2026-01-02T03:33:00.000Z,160.778,160.817,160.764,160.808
2026-01-02T03:34:00.000Z,160.808,160.866,160.789,160.846
2026-01-02T03:35:00.000Z,160.846,160.876,160.837,160.868
2026-01-02T03:36:00.000Z,160.868,160.913,160.866,160.892
2026-01-02T03:37:00.000Z,160.892,160.944,160.870,160.922
2026-01-02T03:38:00.000Z,160.922,160.986,160.915,160.963
2026-01-02T03:39:00.000Z,160.963,160.997,160.945,160.991
2026-01-02T03:40:00.000Z,160.991,161.031,160.982,161.022
2026-01-02T03:41:00.000Z,161.022,161.072,161.015,161.063
2026-01-02T03:42:00.000Z,161.063,161.128,161.049,161.105
2026-01-02T03:43:00.000Z,161.105,161.166,161.100,161.145
2026-01-02T03:44:00.000Z,161.145,161.194,161.139,161.174
2026-01-02T03:45:00.000Z,161.174,161.200,161.170,161.193
2026-01-02T03:46:00.000Z,161.193,161.253,161.192,161.235
2026-01-02T03:47:00.000Z,161.235,161.281,161.214,161.263
2026-01-02T03:48:00.000Z,161.263,161.325,161.253,161.305
2026-01-02T03:49:00.000Z,161.305,161.347,161.293,161.328
2026-01-02T03:50:00.000Z,161.328,161.357,161.308,161.354
2026-01-02T03:51:00.000Z,161.354,161.399,161.347,161.390
2026-01-02T03:52:00.000Z,161.390,161.429,161.386,161.422
2026-01-02T03:53:00.000Z,161.422,161.471,161.418,161.452
2026-01-02T03:54:00.000Z,161.452,161.472,161.449,161.469
2026-01-02T03:55:00.000Z,161.469,161.496,161.460,161.488
2026-01-02T03:56:00.000Z,161.488,161.525,161.480,161.505
2026-01-02T03:57:00.000Z,161.505,161.563,161.481,161.540
2026-01-02T03:58:00.000Z,161.540,161.602,161.538,161.578
2026-01-02T03:59:00.000Z,161.578,161.609,161.559,161.595
2026-01-02T04:00:00.000Z,161.595,161.616,161.589,161.611
2026-01-02T04:01:00.000Z,161.611,161.648,161.586,161.643
2026-01-02T04:02:00.000Z,161.643,161.680,161.626,161.676
2026-01-02T04:03:00.000Z,161.676,161.718,161.664,161.703
2026-01-02T04:04:00.000Z,161.703,161.722,161.700,161.720
2026-01-02T04:05:00.000Z,161.720,161.758,161.703,161.755
2026-01-02T04:06:00.000Z,161.755,161.776,161.744,161.774
2026-01-02T04:07:00.000Z,161.774,161.818,161.765,161.801
2026-01-02T04:08:00.000Z,161.801,161.827,161.801,161.820
2026-01-02T04:09:00.000Z,161.820,161.863,161.803,161.852
2026-01-02T04:10:00.000Z,161.852,161.891,161.833,161.869
2026-01-02T04:11:00.000Z,161.869,161.910,161.865,161.899
